"Time (s)","Acceleration x (m/s^2)","Acceleration y (m/s^2)","Acceleration z (m/s^2)","Absolute acceleration (m/s^2)"
4.535200979E1,9.458081818E0,2.800675964E-1,-1.658401337E0,9.606458480E0
4.536199479E1,9.667346649E0,4.513114929E-1,-1.568438416E0,9.804145672E0
4.537197979E1,9.710906067E0,6.885681152E-1,-1.562750244E0,9.859919422E0
4.538196379E1,9.587712250E0,8.864566040E-1,-1.542841644E0,9.751430246E0
4.539194879E1,9.526639252E0,9.593550110E-1,-1.683848419E0,9.721757195E0
4.540193379E1,9.474248199E0,9.068142700E-1,-1.970352631E0,9.719361119E0
4.541191879E1,9.439071350E0,8.466394043E-1,-2.248474274E0,9.740046344E0
4.542190379E1,9.475146332E0,8.304730225E-1,-2.572999420E0,9.853345090E0
4.543188879E1,9.486372986E0,7.878117371E-1,-2.855012970E0,9.937958483E0
4.544187379E1,9.480984192E0,6.899153137E-1,-3.032992859E0,9.978180699E0
4.545185879E1,9.515711975E0,5.463638306E-1,-3.211421814E0,1.005785851E1
4.546184292E1,9.114845581E0,3.929328918E-1,-4.100872192E0,1.000259761E1
4.547182792E1,9.607171783E0,-2.164498901E-1,-4.325255585E0,1.053814197E1
4.548181292E1,1.007360184E1,-8.285270691E-1,-3.249143372E0,1.061700729E1
4.549179792E1,1.027717850E1,-1.075513458E0,-2.716999969E0,1.068453162E1
4.550178292E1,1.056458084E1,-9.675878906E-1,-2.738854523E0,1.095663811E1
4.551176792E1,1.112247070E1,-7.640112305E-1,-2.860401764E0,1.150977697E1
4.552175292E1,1.118504059E1,-4.649331665E-1,-3.281326447E0,1.166569325E1
4.553173692E1,1.128533203E1,-6.541397095E-2,-3.833378448E0,1.191879979E1
4.554172192E1,1.185205353E1,1.092727661E-1,-3.889811096E0,1.247452379E1
4.555170692E1,1.235560638E1,-3.742218018E-2,-4.194577332E0,1.304825232E1
4.556169192E1,1.254690857E1,-2.808160400E-1,-4.312831421E0,1.327042905E1
4.557167692E1,1.248598526E1,-2.206411743E-1,-4.039499817E0,1.312501692E1
4.558166192E1,1.252580246E1,-1.107696533E-1,-3.944297791E0,1.313261140E1
4.559164692E1,1.283940033E1,-4.128414917E-1,-4.222718811E0,1.352227766E1
4.560163192E1,1.358245514E1,-1.245410156E0,-4.581971741E0,1.438848842E1
4.561161592E1,1.420695648E1,-2.237996063E0,-4.548740845E0,1.508433897E1
4.562160092E1,1.431413361E1,-2.820135498E0,-3.773652649E0,1.506944058E1
4.563158592E1,1.361942825E1,-2.498903503E0,-2.617606659E0,1.409202644E1
4.564157092E1,1.240500366E1,-1.183439026E0,-1.413360901E0,1.254122134E1
4.565155592E1,1.129760651E1,4.293072510E-1,-7.303312683E-1,1.132932484E1
4.566154092E1,1.074271042E1,1.605112152E0,-7.120692444E-1,1.088527697E1
4.567152592E1,1.086785019E1,1.988614655E0,-1.112187195E0,1.110413060E1
4.568151092E1,1.118848343E1,1.653162231E0,-1.639091492E0,1.142811129E1
4.569149492E1,1.137275024E1,1.045126648E0,-1.801803131E0,1.156193030E1
4.570147992E1,1.133652557E1,2.585124207E-1,-1.635049896E0,1.145674600E1
4.571146492E1,1.102876556E1,-5.818400574E-1,-1.442849579E0,1.113795415E1
4.572144992E1,1.060769119E1,-1.128054199E0,-1.109193420E0,1.072501416E1
4.573143492E1,1.025337799E1,-1.307830353E0,-6.700067139E-1,1.035814122E1
4.574141992E1,1.014560211E1,-1.348246307E0,-3.369493103E-1,1.024033911E1
4.575140492E1,1.024813889E1,-1.382375336E0,-1.179547119E-1,1.034162586E1
4.576138992E1,1.027149033E1,-1.378932495E0,1.317260742E-2,1.036364520E1
4.577137392E1,1.022658371E1,-1.318308563E0,2.230361938E-2,1.031122928E1
4.578135892E1,1.001237915E1,-1.192570038E0,-7.933502197E-2,1.008346436E1
4.579134392E1,9.747879181E0,-1.080153809E0,-2.595602417E-1,9.810976113E0
4.580132892E1,9.488169250E0,-1.011746063E0,-5.706134033E-1,9.559005465E0
4.581131392E1,9.153165894E0,-1.034199371E0,-8.744815063E-1,9.252822927E0
4.582129892E1,8.816665649E0,-1.178948364E0,-1.066083069E0,8.958797103E0
4.583128392E1,8.598269806E0,-1.287622375E0,-1.244212646E0,8.782726237E0
4.584126792E1,8.366551666E0,-1.309476929E0,-1.327289886E0,8.571791823E0
4.585125292E1,8.212222595E0,-1.314566345E0,-1.365011444E0,8.428044902E0
4.586123792E1,8.192463684E0,-1.316362610E0,-1.495090942E0,8.431166507E0
4.587122292E1,8.210875397E0,-1.296154633E0,-1.635498962E0,8.471915277E0
4.588120792E1,8.173902283E0,-1.256636810E0,-1.794618073E0,8.462415059E0
4.589119292E1,8.117918701E0,-1.211730194E0,-1.936672668E0,8.433243452E0
4.590117792E1,8.110733643E0,-1.187031555E0,-2.113005981E0,8.465095298E0
4.591116292E1,7.972870331E0,-1.198108521E0,-2.226769409E0,8.364246968E0
4.592114692E1,7.782765656E0,-1.183439026E0,-2.277962952E0,8.195186660E0
4.593113192E1,7.608228607E0,-1.134490814E0,-2.260748749E0,8.017680266E0
4.594111692E1,7.434290314E0,-1.094673615E0,-2.186652832E0,7.826137834E0
4.595110192E1,7.295828247E0,-1.091829529E0,-2.106569366E0,7.671951253E0
4.596108692E1,7.126979370E0,-1.129551086E0,-1.932182007E0,7.470143767E0
4.597107192E1,6.988816681E0,-1.175355835E0,-1.782942352E0,7.307797436E0
4.598105692E1,6.897506561E0,-1.240320740E0,-1.636995850E0,7.196787319E0
4.599104192E1,6.810986481E0,-1.323847046E0,-1.456022186E0,7.089577452E0
4.600102592E1,6.723268890E0,-1.388811951E0,-1.233285370E0,6.975108315E0
4.601101092E1,6.708449707E0,-1.402583313E0,-8.949888611E-1,6.911696064E0
4.602099592E1,6.907086639E0,-1.485810242E0,-5.282514954E-1,7.084809635E0
4.603098092E1,7.245981903E0,-1.652563477E0,-2.210902405E-1,7.435327880E0
4.604096592E1,7.840994568E0,-1.911524963E0,1.187031555E-1,8.071506299E0
4.605095092E1,8.688083038E0,-2.293979645E0,3.101550293E-1,8.991180436E0
4.606093592E1,9.559421082E0,-2.628384247E0,5.041516113E-1,9.926988668E0
4.607092092E1,1.037223083E1,-2.957100677E0,6.424639893E-1,1.080464608E1
4.608090492E1,1.106948090E1,-3.293002167E0,5.554948425E-1,1.156225952E1
4.609088992E1,1.141346558E1,-3.526965637E0,2.210902405E-1,1.194803599E1
4.610087492E1,1.146914978E1,-3.461252289E0,-2.085163879E-1,1.198186727E1
4.611085992E1,1.154414383E1,-3.309318237E0,-8.041278076E-1,1.203600704E1
4.612084492E1,1.132470016E1,-3.219055939E0,-1.319057007E0,1.184698554E1
4.613082992E1,1.096050751E1,-3.205883331E0,-1.797162781E0,1.156028576E1
4.614081492E1,1.090182953E1,-3.210523682E0,-2.445165253E0,1.162480892E1
4.615079992E1,1.113953522E1,-3.285068665E0,-3.114423523E0,1.202416545E1
4.616078392E1,1.150118317E1,-3.300636292E0,-3.680845642E0,1.251878743E1
4.617076892E1,1.193258606E1,-3.128494263E0,-4.156556396E0,1.301733642E1
4.618075392E1,1.235066666E1,-2.878813477E0,-4.607269135E0,1.349271888E1
4.619073892E1,1.250484604E1,-2.554737396E0,-4.842879181E0,1.365105624E1
4.620072392E1,1.203557190E1,-2.014660492E0,-4.538861389E0,1.301979687E1
4.621070892E1,1.119686600E1,-1.111289062E0,-3.677702179E0,1.183766298E1
4.622069392E1,1.054961197E1,-6.077362061E-2,-2.827919312E0,1.092223117E1
4.623067892E1,1.017823425E1,8.824150085E-1,-2.227517853E0,1.045643077E1
4.624066292E1,9.961484985E0,1.582209778E0,-1.878593445E0,1.025980917E1
4.625064792E1,1.004740631E1,1.924398193E0,-1.864822083E0,1.039861738E1
4.626063292E1,1.010533585E1,1.863175507E0,-2.061213684E0,1.048035483E1
4.627061792E1,9.758058014E0,1.484463043E0,-2.323767700E0,1.014017865E1
4.628060292E1,9.244625702E0,1.027762756E0,-2.395767975E0,9.605160324E0
4.629058792E1,8.878187714E0,6.920109558E-1,-2.215393066E0,9.176549606E0
4.630057292E1,8.678353271E0,4.534071350E-1,-2.113455048E0,8.943494047E0
4.631055692E1,8.772058411E0,3.204835510E-1,-2.053429871E0,9.014892828E0
4.632054192E1,9.044940948E0,3.387455750E-1,-2.039059753E0,9.278117805E0
4.633052692E1,9.333241425E0,4.058061218E-1,-2.076332245E0,9.570017225E0
4.634051192E1,9.575737152E0,5.140310669E-1,-2.138902130E0,9.825165254E0
4.635049692E1,9.610914001E0,6.358776855E-1,-2.207609253E0,9.881677337E0
4.636048192E1,9.422306213E0,7.009922791E-1,-2.182760925E0,9.697200102E0
4.637046692E1,9.040450287E0,5.246589661E-1,-2.151326294E0,9.307696452E0
4.638045192E1,8.696914673E0,2.345622253E-1,-2.294728088E0,8.997617533E0
4.639043592E1,8.416697388E0,1.309776306E-1,-2.423310699E0,8.759588164E0
4.640042092E1,8.140222321E0,4.011657715E-1,-2.738106079E0,8.597754259E0
4.641040592E1,8.505762177E0,3.203338623E-1,-2.123334503E0,8.772636628E0
4.642039092E1,7.872878265E0,-1.107696533E-2,-2.020947418E0,8.128134063E0
4.643037592E1,7.937244415E0,1.746867371E-1,-2.116448822E0,8.216429880E0
4.644036092E1,8.015980682E0,5.038522339E-1,-2.045795746E0,8.288250335E0
4.645034592E1,7.906707916E0,5.304968262E-1,-1.923949127E0,8.154694182E0
4.646033317E1,8.053851929E0,4.999603271E-1,-1.833387451E0,8.275010620E0
4.647031717E1,8.321046295E0,5.842350769E-1,-1.785187683E0,8.530418345E0
4.648030217E1,8.459658051E0,6.478527832E-1,-1.763033752E0,8.665668790E0
4.649028717E1,8.518336029E0,6.698570251E-1,-1.690584412E0,8.710271683E0
4.650027217E1,8.528963928E0,6.286926270E-1,-1.597028961E0,8.699941472E0
4.651025717E1,8.646918640E0,5.783972168E-1,-1.581910400E0,8.809437316E0
4.652024217E1,8.817563782E0,5.789959717E-1,-1.537901917E0,8.969381789E0
4.653022717E1,8.997040558E0,6.713539124E-1,-1.439406738E0,9.136156010E0
4.654021217E1,9.231153717E0,8.726852417E-1,-1.432820435E0,9.382363928E0
4.655019617E1,9.364975433E0,1.138682098E0,-1.532513123E0,9.557612582E0
4.656018117E1,9.311536560E0,1.400936737E0,-1.674268341E0,9.564021713E0
4.657016617E1,9.201215973E0,1.504671021E0,-1.900747375E0,9.515211550E0
4.658015117E1,9.069340210E0,1.470691681E0,-2.130818939E0,9.431662378E0
4.659013617E1,8.997938690E0,1.354682922E0,-2.308050385E0,9.387500363E0
4.660012117E1,8.947942657E0,1.209335175E0,-2.433339844E0,9.351433695E0
4.661010617E1,8.848399658E0,1.094523926E0,-2.469265137E0,9.251455531E0
4.662009117E1,8.831335144E0,1.001567230E0,-2.480342102E0,9.227551912E0
4.663007517E1,8.931177521E0,9.330097961E-1,-2.603236542E0,9.349506922E0
4.664006017E1,8.972641296E0,8.602610779E-1,-2.748284912E0,9.423450054E0
4.665004517E1,9.133107605E0,6.857240295E-1,-2.942431183E0,9.619863473E0
4.666003017E1,9.452842712E0,3.969744873E-1,-3.153492279E0,9.972880108E0
4.667001517E1,9.689650269E0,9.011260986E-2,-3.171604614E0,1.019590695E1
4.668000017E1,9.875713348E0,-1.589694214E-1,-3.077300720E0,1.034527743E1
4.668998517E1,1.028122009E1,-3.501219177E-1,-3.017874298E0,1.072071067E1
4.669997017E1,1.090302704E1,-5.298980713E-1,-2.960992584E0,1.131036108E1
4.670995417E1,1.142334503E1,-7.282356262E-1,-2.776725769E0,1.177851200E1
4.671993917E1,1.201970490E1,-8.857081604E-1,-2.700085144E0,1.235104224E1
4.672992417E1,1.261905853E1,-9.713301086E-1,-2.706671448E0,1.294257280E1
4.673990917E1,1.305135956E1,-9.812095642E-1,-2.726879425E0,1.336924194E1
4.674989417E1,1.330702789E1,-9.214837646E-1,-2.722837830E0,1.361396230E1
4.675987917E1,1.348321152E1,-8.186476135E-1,-2.831511841E0,1.380161715E1
4.676986417E1,1.358664642E1,-7.622149658E-1,-3.032843170E0,1.394188188E1
4.677984917E1,1.397269363E1,-9.054670715E-1,-3.422782288E0,1.441428030E1
4.678983317E1,1.484403168E1,-1.463207245E0,-4.018992462E0,1.544793036E1
4.679981817E1,1.568348602E1,-2.299817505E0,-4.317621460E0,1.642871722E1
4.680980317E1,1.599902985E1,-2.790796509E0,-3.998934174E0,1.672569806E1
4.681978817E1,1.533950134E1,-2.363884277E0,-2.896776123E0,1.578858962E1
4.682977317E1,1.398347122E1,-1.017434235E0,-1.629212036E0,1.411477849E1
4.683975817E1,1.245784378E1,7.376660156E-1,-8.122109985E-1,1.250606691E1
4.684974317E1,1.117486176E1,2.267484741E0,-4.186793518E-1,1.141027233E1
4.685972717E1,1.054392380E1,3.075504456E0,-5.998027039E-1,1.099967363E1
4.686971217E1,1.050814819E1,2.858455811E0,-1.240919495E0,1.096046665E1
4.687969717E1,1.040112076E1,2.157762909E0,-1.744771729E0,1.076491905E1
4.688968217E1,1.000728973E1,1.223555603E0,-1.876497803E0,1.025495881E1
4.689966717E1,9.530830536E0,1.321751404E-1,-1.763632507E0,9.693533958E0
4.690965217E1,9.131910095E0,-7.878117371E-1,-1.504072266E0,9.288415511E0
4.691963717E1,8.800948334E0,-1.338666229E0,-1.093775482E0,8.969117217E0
4.692962217E1,8.687334595E0,-1.594484253E0,-6.366261292E-1,8.855363077E0
4.693960717E1,8.863817596E0,-1.696422272E0,-2.773731995E-1,9.028956019E0
4.694959117E1,9.101223907E0,-1.804946594E0,-9.774673462E-2,9.278990422E0
4.695957617E1,9.308842163E0,-1.928888855E0,-3.038681030E-2,9.506633368E0
4.696956117E1,9.519005127E0,-2.042203217E0,-1.416055298E-1,9.736637238E0
4.697954617E1,9.546398163E0,-2.145787811E0,-3.185375977E-1,9.789769630E0
4.698953117E1,9.429940338E0,-2.207010498E0,-4.869374084E-1,9.696998410E0
4.699951617E1,9.259444885E0,-2.240391083E0,-6.635700989E-1,9.549711884E0
4.700950117E1,9.084758148E0,-2.221530304E0,-8.460406494E-1,9.390623637E0
4.701948617E1,8.841364288E0,-2.115700378E0,-9.610015869E-1,9.141631945E0
4.702947017E1,8.596323853E0,-1.989812164E0,-9.928852844E-1,8.879299376E0
4.703945517E1,8.424032135E0,-1.855242004E0,-9.636959839E-1,8.679570857E0
4.704944017E1,8.290210419E0,-1.703607330E0,-9.232800293E-1,8.513654488E0
4.705942517E1,8.280480652E0,-1.493294678E0,-9.205856323E-1,8.464264098E0
4.706941017E1,8.297395477E0,-1.241368561E0,-9.729766846E-1,8.445972486E0
4.707939517E1,8.253087616E0,-1.075214081E0,-1.074166260E0,8.391863540E0
4.708938017E1,8.168812866E0,-9.538165283E-1,-1.288670197E0,8.324658581E0
4.709936417E1,8.004454651E0,-8.265811157E-1,-1.538201294E0,8.192715900E0
4.710934917E1,7.795638885E0,-7.126679993E-1,-1.809287567E0,8.034513228E0
4.711933417E1,7.554340668E0,-6.065386963E-1,-2.014361115E0,7.841785690E0
4.712931917E1,7.356003113E0,-5.119354248E-1,-2.173031158E0,7.687322296E0
4.713930417E1,7.243886261E0,-4.896318054E-1,-2.315385132E0,7.620671609E0
4.714928917E1,7.190148010E0,-5.499563599E-1,-2.353555756E0,7.585506252E0
4.715927417E1,7.228468323E0,-5.861810303E-1,-2.264041901E0,7.597384301E0
4.716925917E1,7.308402100E0,-6.261479187E-1,-2.114502869E0,7.633866966E0
4.717924317E1,7.421417084E0,-6.953041077E-1,-2.005230103E0,7.718926551E0
4.718922817E1,7.448510742E0,-7.768844604E-1,-1.898951111E0,7.725922409E0
4.719921317E1,7.517666931E0,-8.764274597E-1,-1.880539398E0,7.798709484E0
4.720919817E1,7.536378021E0,-9.948312378E-1,-1.854194183E0,7.824622607E0
4.721918317E1,7.433242493E0,-1.052910461E0,-1.750310211E0,7.708780723E0
4.722916817E1,7.477700043E0,-1.087787933E0,-1.675016785E0,7.739829568E0
4.723915317E1,7.755522308E0,-1.158590698E0,-1.639091492E0,8.011059830E0
4.724913817E1,8.199648743E0,-1.284778290E0,-1.656305695E0,8.463347051E0
4.725912217E1,8.769663391E0,-1.363514557E0,-1.612147522E0,9.020265383E0
4.726910717E1,9.570348358E0,-1.321452026E0,-1.610950012E0,9.794537411E0
4.727909217E1,1.051368668E1,-1.258133698E0,-1.625170441E0,1.071268813E1
4.728907717E1,1.156465118E1,-1.213825836E0,-1.643582153E0,1.174375972E1
4.729906217E1,1.241952347E1,-9.589059448E-1,-1.699266357E0,1.257185626E1
4.730904717E1,1.290825714E1,-4.722679138E-1,-1.657203827E0,1.302276714E1
4.731903217E1,1.327783859E1,1.116677856E-1,-1.778002625E0,1.339681905E1
4.732901717E1,1.352003494E1,4.414320374E-1,-2.084565125E0,1.368691415E1
4.733900117E1,1.356509125E1,2.821632385E-1,-2.675536194E0,1.382930984E1
4.734898617E1,1.355985214E1,-2.213896179E-1,-3.405119019E0,1.398261202E1
4.735897117E1,1.342872482E1,-8.337661743E-1,-4.023333435E0,1.404325562E1
4.736895617E1,1.347902023E1,-1.390458527E0,-4.534520416E0,1.428913002E1
4.737894117E1,1.356434280E1,-1.822011108E0,-4.833448792E0,1.451459085E1
4.738892617E1,1.334370163E1,-1.894610138E0,-4.557422791E0,1.422722823E1
4.739891117E1,1.244107864E1,-1.449735260E0,-3.833977203E0,1.309891413E1
4.740889617E1,1.115794693E1,-5.149291992E-1,-2.716251526E0,1.149534489E1
4.741888017E1,1.002689896E1,6.227050781E-1,-1.608105927E0,1.017410777E1
4.742886517E1,9.092392273E0,1.661395111E0,-7.694000244E-1,9.274902013E0
4.743885017E1,8.337512054E0,2.402953033E0,-5.010081482E-1,8.691334748E0
4.744883517E1,7.866142273E0,2.662363586E0,-6.971003723E-1,8.333686042E0
4.745881729E1,7.540569305E0,2.469115448E0,-1.148711243E0,8.017247287E0
4.746880229E1,7.293882294E0,2.042053528E0,-1.689087524E0,7.760394203E0
4.747878729E1,7.111411743E0,1.365759888E0,-2.108814697E0,7.542186452E0
4.748877229E1,6.788682861E0,6.798861694E-1,-2.316432953E0,7.205159389E0
4.749875629E1,6.468947754E0,1.760339355E-1,-2.409689026E0,6.905423534E0
4.750874129E1,6.266568604E0,-4.580474854E-2,-2.496658173E0,6.745760311E0
4.751872629E1,6.217770081E0,-4.535568237E-2,-2.534080353E0,6.714483238E0
4.752871129E1,6.527925110E0,3.457809448E-2,-2.554288330E0,7.009949412E0
4.753869629E1,7.004234619E0,-7.484436035E-4,-2.599194946E0,7.470951581E0
4.754868129E1,7.651488647E0,-8.098159790E-2,-2.585423584E0,8.076896164E0
4.755866629E1,8.209827576E0,-3.144960022E-1,-2.592758331E0,8.615252308E0
4.756865129E1,8.507259064E0,-3.978726196E-1,-2.748584290E0,8.949104704E0
4.757863529E1,8.537645874E0,-3.135978699E-1,-2.916085968E0,9.027363849E0
4.758862029E1,8.309071198E0,-1.999841309E-1,-2.910248108E0,8.806259244E0
4.759860529E1,8.179740143E0,-1.133143616E-1,-2.920127563E0,8.686088529E0
4.760859029E1,8.140072632E0,-1.023870850E-1,-2.896925812E0,8.640801162E0
4.761857529E1,8.224347382E0,-1.778302002E-1,-2.750380554E0,8.673874949E0
4.762856029E1,8.545279999E0,-2.796185303E-1,-2.530936890E0,8.916593426E0
4.763854529E1,8.850644989E0,-3.814068604E-1,-2.268382874E0,9.144667778E0
4.764853029E1,9.009464722E0,-4.770579529E-1,-1.954335938E0,9.231330772E0
4.765851429E1,9.073531494E0,-4.797523499E-1,-1.677860870E0,9.239824305E0
4.766849929E1,9.160500641E0,-4.556524658E-1,-1.495090942E0,9.292883734E0
4.767848429E1,9.309889984E0,-4.123924255E-1,-1.378333740E0,9.420399298E0
4.768846929E1,9.275461578E0,-2.908451843E-1,-1.209335175E0,9.358486522E0
4.769845429E1,9.082812195E0,-1.806742859E-1,-1.051712952E0,9.145284069E0
4.770843929E1,8.950187988E0,-1.276844788E-1,-9.892927551E-1,9.005602062E0
4.771842429E1,8.903934174E0,-1.302291870E-1,-9.571096802E-1,8.956174538E0
4.772840929E1,8.888216858E0,-1.013392639E-1,-9.322613525E-1,8.937548869E0
4.773839329E1,8.827592926E0,-4.849914551E-2,-9.229806519E-1,8.875846006E0
4.774837829E1,8.876092072E0,1.085243225E-1,-1.002165985E0,8.933147522E0
4.775836329E1,8.837771759E0,3.257226562E-1,-1.138831787E0,8.916795543E0
4.776834829E1,8.659941559E0,4.561015320E-1,-1.256487122E0,8.762498291E0
4.777833329E1,8.452922058E0,5.469625854E-1,-1.410816193E0,8.587284886E0
4.778831829E1,8.252488861E0,5.736071777E-1,-1.598525848E0,8.425430700E0
4.779830329E1,8.119864655E0,5.740562439E-1,-1.827699280E0,8.342794930E0
4.780828829E1,8.055648193E0,6.105802917E-1,-2.059267731E0,8.337077407E0
4.781827229E1,7.951015778E0,6.825805664E-1,-2.270927582E0,8.297088658E0
4.782825729E1,7.861501923E0,6.204597473E-1,-2.461631012E0,8.261223276E0
4.783824229E1,7.899522858E0,3.647914124E-1,-2.678380280E0,8.349206853E0
4.784822729E1,8.256979523E0,1.836680603E-1,-2.886597290E0,8.748936433E0
4.785821229E1,8.916358337E0,2.341131592E-1,-3.006797333E0,9.412602465E0
4.786819729E1,1.001477417E1,5.507048035E-1,-3.136727142E0,1.050895021E1
4.787818229E1,1.076291840E1,9.589059448E-1,-3.072360992E0,1.123384685E1
4.788816729E1,1.108295288E1,1.224304047E0,-2.978057098E0,1.154121263E1
4.789815129E1,1.124581421E1,1.335373077E0,-3.224295044E0,1.177487312E1
4.790813629E1,1.128802643E1,1.402283936E0,-3.418441315E0,1.187736006E1
4.791812129E1,1.156060959E1,1.435664520E0,-3.594325562E0,1.219130850E1
4.792810629E1,1.219289474E1,1.463806000E0,-3.704047394E0,1.282690054E1
4.793809129E1,1.299387909E1,1.543290710E0,-3.572620697E0,1.356415344E1
4.794807629E1,1.359607681E1,1.693278809E0,-3.325185242E0,1.409884232E1
4.795806129E1,1.386207367E1,1.822909241E0,-3.132984924E0,1.432814290E1
4.796804629E1,1.391326721E1,1.857487335E0,-3.135978699E0,1.438275447E1
4.797803029E1,1.383752472E1,1.658251648E0,-3.501069489E0,1.436956424E1
4.798801529E1,1.369337448E1,1.202449493E0,-4.093986511E0,1.434277222E1
4.799800029E1,1.367765717E1,5.906716919E-1,-4.751569061E0,1.449153571E1
4.800798529E1,1.385608612E1,-1.863624573E-1,-5.176086273E0,1.479248872E1
4.801797029E1,1.396371231E1,-7.984396362E-1,-4.926255798E0,1.482871416E1
4.802795529E1,1.334040848E1,-6.038442993E-1,-3.833528137E0,1.389341802E1
4.803794029E1,1.200293976E1,4.348457336E-1,-2.417772217E0,1.225174584E1
4.804792529E1,1.058613602E1,1.918560333E0,-1.185834045E0,1.082374020E1
4.805790929E1,9.693841553E0,3.089425507E0,-7.081773376E-1,1.019885431E1
4.806789429E1,9.441017303E0,3.390898590E0,-1.024768982E0,1.008370728E1
4.807787929E1,9.481283569E0,2.834505615E0,-1.737137604E0,1.004722883E1
4.808786429E1,9.232949982E0,1.952539673E0,-2.212698669E0,9.693080622E0
4.809784929E1,8.789871368E0,9.475296021E-1,-2.190395050E0,9.108099774E0
4.810783429E1,8.449030151E0,7.933502197E-3,-1.838776245E0,8.646807013E0
4.811781929E1,8.338709564E0,-5.218148804E-1,-1.255139923E0,8.448771756E0
4.812780429E1,8.362061005E0,-6.060896301E-1,-6.153703308E-1,8.406550394E0
4.813778829E1,8.718918915E0,-3.510200500E-1,-1.514849854E-1,8.727296822E0
4.814777329E1,9.323062592E0,5.239105225E-2,4.415817261E-2,9.323314371E0
4.815775829E1,9.949809265E0,3.519181824E-1,9.131011963E-2,9.956449586E0
4.816774329E1,1.050829788E1,4.656816101E-1,-1.428030396E-1,1.051958062E1
4.817772829E1,1.082503922E1,5.309458923E-1,-3.607498169E-1,1.084405450E1
4.818771329E1,1.083731369E1,5.035528564E-1,-5.264552307E-1,1.086177189E1
4.819769829E1,1.065693878E1,4.082011414E-1,-6.882687378E-1,1.068693998E1
4.820768329E1,1.044303360E1,3.688330078E-1,-8.467890930E-1,1.048379895E1
4.821766729E1,1.009874954E1,2.595602417E-1,-9.683363342E-1,1.014838850E1
4.822765229E1,9.585616608E0,6.646179199E-2,-1.060993652E0,9.644385437E0
4.823763729E1,9.057215424E0,-1.721420288E-1,-1.126257935E0,9.128594692E0
4.824762229E1,8.600365448E0,-4.102967834E-1,-1.265169067E0,8.702602028E0
4.825760729E1,8.251740417E0,-5.634283447E-1,-1.452579346E0,8.397538816E0
4.826759229E1,8.027806091E0,-6.035449219E-1,-1.646426239E0,8.217095379E0
4.827757729E1,7.987689514E0,-6.062393188E-1,-1.750160522E0,8.199620219E0
4.828756229E1,8.060288544E0,-5.366340637E-1,-1.739981689E0,8.263399047E0
4.829754629E1,8.112380219E0,-4.360432434E-1,-1.678609314E0,8.295696218E0
4.830753129E1,8.120463409E0,-3.879931641E-1,-1.665137329E0,8.298502697E0
4.831751629E1,8.055049438E0,-4.584965515E-1,-1.655407562E0,8.236165051E0
4.832750129E1,7.902067566E0,-6.084846497E-1,-1.643582153E0,8.094089676E0
4.833748629E1,7.751181335E0,-7.909552002E-1,-1.686243439E0,7.971815299E0
4.834747129E1,7.603887634E0,-9.845027161E-1,-1.755998383E0,7.865868234E0
4.835745629E1,7.490273895E0,-1.179846497E0,-1.827100525E0,7.799649807E0
4.836744129E1,7.432494049E0,-1.312021637E0,-1.875599670E0,7.776968734E0
4.837742529E1,7.382348328E0,-1.396146698E0,-1.836680603E0,7.734448143E0
4.838741029E1,7.421117706E0,-1.474284210E0,-1.724114685E0,7.760094934E0
4.839739529E1,7.545658722E0,-1.562001801E0,-1.580712891E0,7.866096136E0
4.840738029E1,7.529941406E0,-1.810335388E0,-1.441053314E0,7.877434002E0
4.841736529E1,7.314090271E0,-2.050136719E0,-1.386716309E0,7.721525703E0
4.842735029E1,6.924151154E0,-2.120789795E0,-1.346599731E0,7.365795910E0
4.843733529E1,6.582411804E0,-2.173031158E0,-1.211131439E0,7.036835151E0
4.844732029E1,6.605014801E0,-2.303110657E0,-1.175804901E0,7.093169699E0
4.845730429E1,7.119944000E0,-2.326162720E0,-1.155447235E0,7.578897933E0
4.846728992E1,8.166717224E0,-2.146685944E0,-1.100361786E0,8.515534441E0
4.847727492E1,9.453291779E0,-1.735940094E0,-1.181642761E0,9.683723100E0
4.848725992E1,1.079255676E1,-1.086141357E0,-1.370699615E0,1.093333444E1
4.849724492E1,1.206146805E1,-5.116360474E-1,-1.742825775E0,1.219746796E1
4.850722992E1,1.313713120E1,-1.865121460E-1,-2.248623962E0,1.332949033E1
4.851721492E1,1.372061783E1,-1.251397705E-1,-2.682272186E0,1.398090117E1
4.852719992E1,1.382944153E1,-2.451901245E-1,-2.989283752E0,1.415095009E1
4.853718392E1,1.351060455E1,-5.095404053E-1,-3.122955780E0,1.387619975E1
4.854716892E1,1.331136887E1,-9.244775391E-1,-3.395239563E0,1.376861836E1
4.855715392E1,1.365849701E1,-1.463955688E0,-4.052073669E0,1.432190657E1
4.856713892E1,1.437236252E1,-2.276316376E0,-4.860243073E0,1.534172035E1
4.857712392E1,1.499102600E1,-3.158282318E0,-5.592819672E0,1.630905392E1
4.858710892E1,1.488369919E1,-3.713178406E0,-5.668113098E0,1.635358375E1
4.859709392E1,1.392913422E1,-3.666625214E0,-5.081483002E0,1.527371566E1
4.860707892E1,1.254406448E1,-2.852019196E0,-4.056414642E0,1.348859025E1
4.861706292E1,1.133652557E1,-1.585652618E0,-2.863694916E0,1.179965486E1
4.862704792E1,1.021745270E1,-4.279600525E-1,-1.793869629E0,1.038255545E1
