"Time (s)","Acceleration x (m/s^2)","Acceleration y (m/s^2)","Acceleration z (m/s^2)","Absolute acceleration (m/s^2)"
3.057089458E0,2.777728683E1,-2.576831451E1,2.428998871E0,3.796687678E1
3.067146458E0,2.618549698E1,-2.239762390E1,4.269721069E0,3.472123740E1
3.077204458E0,2.431348984E1,-1.611024857E1,4.870122528E0,2.957032280E1
3.087262458E0,2.391861099E1,-1.194755493E1,5.037773895E0,2.720704296E1
3.097319458E0,2.333153183E1,-9.732311554E0,5.146298218E0,2.579850095E1
3.107377458E0,2.240151581E1,-8.346792755E0,4.798721008E0,2.438287479E1
3.117434458E0,2.121178986E1,-7.836803284E0,3.534899139E0,2.288779209E1
3.127492458E0,1.952180420E1,-8.496481476E0,1.507365417E0,2.134392624E1
3.137549458E0,1.686198532E1,-9.329499207E0,-6.015989685E-1,1.928024963E1
3.147607458E0,1.399679352E1,-9.751172333E0,-2.420316925E0,1.722943774E1
3.157665458E0,1.141166931E1,-9.180409241E0,-3.854334869E0,1.514470229E1
3.167722458E0,9.391919403E0,-7.698640594E0,-5.300926666E0,1.325054869E1
3.177780458E0,8.114625549E0,-5.865253143E0,-6.618486786E0,1.200219603E1
3.187837458E0,7.303013306E0,-3.979774017E0,-7.297923889E0,1.106491291E1
3.197895458E0,6.645281067E0,-2.378254395E0,-7.215295715E0,1.009338133E1
3.207953458E0,6.175557861E0,-1.314266968E0,-6.479575653E0,9.047083132E0
3.218010458E0,5.951473846E0,-8.761280823E-1,-5.160518646E0,7.925818195E0
